followee,country,count,rank
1652541,Zimbabwe,55,43
2459371,Serbia,55,96
2467791,Kuwait,55,66
5920532,Nepal,55,94
6017542,Sri Lanka,55,98
6449282,Kuwait,55,67
10228272,Denmark,55,39
14293310,Zimbabwe,55,44
14589119,Afghanistan,55,1
14589119,Belarus,55,1
15066760,Finland,55,29
15846407,Scotland,55,75
17471979,Scotland,55,76
17842366,Sri Lanka,55,99
19397785,Zimbabwe,55,45
19617105,Fiji,55,1
21870007,Sweden,55,47
25103967,Denmark,55,40
25103967,Poland,55,35
26565946,Azerbaijan,55,60
27067896,Finland,55,30
28785486,Nepal,55,95
30504003,Romania,55,88
33875003,Serbia,55,97
36184220,Sri Lanka,55,100
56377143,Kazakhstan,55,28
101695592,Oman,55,91
101743223,Poland,55,36
106062176,Zimbabwe,55,46
155659213,Azerbaijan,55,61
173992307,Nepal,55,96
260907612,Austria,55,13
297169759,Azerbaijan,55,62
487118986,Azerbaijan,55,63
589921934,Azerbaijan,55,64
821045162,Czech Republic,55,3
3108351,Kuwait,54,68
3108351,Sweden,54,48
5920532,Azerbaijan,54,65
6017542,Belgium,54,91
6449282,Nepal,54,97
11348282,Azerbaijan,54,66
12397052,Belgium,54,92
14230524,Romania,54,89
14677919,South Korea,54,100
15485441,Serbia,54,98
15670515,Kuwait,54,69
16211434,Nepal,54,98
18332190,Israel,54,2
18949452,Belgium,54,93
29057955,Finland,54,31
31348594,Kazakhstan,54,29
32388036,Scotland,54,77
33875003,Romania,54,90
38679388,Nepal,54,99
40839292,Zimbabwe,54,47
44335525,Azerbaijan,54,67
57626153,Poland,54,37
60865434,Kazakhstan,54,30
61155779,Azerbaijan,54,68
106062176,Nepal,54,100
127059347,Azerbaijan,54,69
132493630,Azerbaijan,54,70
256556724,Azerbaijan,54,71
300162606,Azerbaijan,54,72
339040963,Azerbaijan,54,73
487118986,Serbia,54,99
624896628,Azerbaijan,54,74
759251,Scotland,53,78
1652541,Sweden,53,49
14173315,Serbia,53,100
14230524,Belgium,53,94
15425377,Finland,53,32
16211434,Oman,53,92
20536157,Kazakhstan,53,31
20823928,Kuwait,53,70
21401523,Azerbaijan,53,75
25103967,Sweden,53,50
25365536,Romania,53,91
33933259,Azerbaijan,53,76
44310665,Zimbabwe,53,48
85603854,Romania,53,92
807095,Finland,52,33
1652541,Denmark,52,41
5120691,Oman,52,93
5402612,Poland,52,38
5402612,Finland,52,34
5988062,Kazakhstan,52,32
10228272,Zimbabwe,52,49
16211434,Belgium,52,95
16409683,Kazakhstan,52,33
17093617,Oman,52,94
18839785,Azerbaijan,52,77
20536157,Scotland,52,79
20823928,Oman,52,95
26565946,Belgium,52,96
33933259,Oman,52,96
45621423,Israel,52,3
56631494,Kazakhstan,52,34
57928790,Kazakhstan,52,35
74286565,Belgium,52,97
79293791,Scotland,52,80
93629783,Finland,52,35
130116237,Finland,52,36
134196350,Scotland,52,81
173992307,Belgium,52,98
213969309,Scotland,52,82
243381107,Oman,52,97
243381107,Romania,52,93
428333,Poland,51,39
1774391,Belgium,51,99
2097571,Kuwait,51,71
2459371,Kuwait,51,72
4898091,Belgium,51,100
14363353,Oman,51,98
17471979,Zimbabwe,51,50
17471979,Kazakhstan,51,36
17919972,Kazakhstan,51,37
18189291,Finland,51,37
18681139,Azerbaijan,51,78
18909186,Czech Republic,51,4
19397785,Kazakhstan,51,38
19895282,Kazakhstan,51,39
21759987,Scotland,51,83
21764143,Finland,51,38
23413363,Azerbaijan,51,79
26223583,Romania,51,94
27067896,Oman,51,99
27860681,Azerbaijan,51,80
78985926,Romania,51,95
91478624,Azerbaijan,51,81
97865628,Kazakhstan,51,40
101695592,Azerbaijan,51,82
155659213,Kuwait,51,73
173992307,Oman,51,100
180505807,Scotland,51,84
348379865,Romania,51,96
821045162,Israel,51,4
612473,Azerbaijan,50,83
759251,Denmark,50,42
2803191,Kazakhstan,50,41
6017542,Kuwait,50,74
10228272,Poland,50,40
14159148,Zimbabwe,50,51
15485441,Romania,50,97
15670515,Romania,50,98
16365636,Denmark,50,43
16365636,Zimbabwe,50,52
18332190,Armenia,50,4
18332190,Hungary,50,1
19106719,Kazakhstan,50,42
19230601,Scotland,50,85
19397785,Scotland,50,86
19562228,Scotland,50,87
20536157,Azerbaijan,50,84
22536055,Austria,50,14
23096405,Romania,50,99
23502747,Finland,50,39
25073877,Scotland,50,88
28535982,Romania,50,100
30313925,Kuwait,50,75
30313925,Azerbaijan,50,85
33857678,Poland,50,41
45621423,Czech Republic,50,5
50374439,Scotland,50,89
53054655,Poland,50,42
71528140,Finland,50,40
180295902,Poland,50,43
372142346,Sweden,50,51
375146901,Poland,50,44
783214,Finland,49,41
783214,Iran,49,3
1652541,Kazakhstan,49,43
1774391,Sweden,49,52
2097571,Sweden,49,53
5988062,Scotland,49,90
11348282,Poland,49,45
14589119,Hungary,49,2
16898427,Kazakhstan,49,44
17919972,Scotland,49,91
21184887,Finland,49,42
21447363,Kuwait,49,76
23375688,Azerbaijan,49,86
25365536,Kuwait,49,77
45621423,Belarus,49,2
51241574,Kuwait,49,78
51376979,Azerbaijan,49,87
54904679,Azerbaijan,49,88
54904679,Finland,49,43
74594552,Kuwait,49,79
79293791,Azerbaijan,49,89
91478624,Zimbabwe,49,53
108568373,Scotland,49,92
124476322,Czech Republic,49,6
125463318,Finland,49,44
180505807,Azerbaijan,49,90
285332860,Scotland,49,93
592490041,Sweden,49,54
804371911,Finland,49,45
2234683241,Denmark,49,44
428333,Finland,48,46
807095,Poland,48,46
807095,Austria,48,15
2459371,Azerbaijan,48,91
2459371,Kazakhstan,48,45
2557521,Azerbaijan,48,92
2557521,Kazakhstan,48,46
5988062,Denmark,48,45
7587032,Zimbabwe,48,54
11348282,Kazakhstan,48,47
15670515,Kazakhstan,48,48
16409683,Scotland,48,94
16898427,Austria,48,16
18493366,Zimbabwe,48,55
20536157,Sweden,48,55
20609518,Scotland,48,95
20694291,Austria,48,17
26223583,Sweden,48,56
26223583,Poland,48,47
29274706,Finland,48,47
38679388,Kuwait,48,80
56377143,Czech Republic,48,7
56505125,Azerbaijan,48,93
117029568,Poland,48,48
133880286,Scotland,48,96
145125358,Kuwait,48,81
260907612,Zimbabwe,48,56
759251,Poland,47,49
813286,Afghanistan,47,2
2803191,Kuwait,47,82
3108351,Kazakhstan,47,49
5920532,Austria,47,18
14293310,Sweden,47,57
15425377,Zimbabwe,47,57
17471979,Denmark,47,46
19179390,Poland,47,50
20536157,Denmark,47,47
21764143,Zimbabwe,47,58
22536055,Kazakhstan,47,50
25103967,Kuwait,47,83
26223583,Austria,47,19
30313925,Sweden,47,58
45621423,Iran,47,4
56377143,Israel,47,5
91478624,Kazakhstan,47,51
124476322,Iran,47,5
218730857,Solomon Islands,47,1
243381107,Kuwait,47,84
243381107,Kazakhstan,47,52
297169759,Kazakhstan,47,53
420281182,Finland,47,48
821045162,Afghanistan,47,3
813286,Iran,46,6
2097571,Zimbabwe,46,59
3108351,Zimbabwe,46,60
5920532,Kazakhstan,46,54
8161232,Finland,46,49
10228272,Finland,46,50
14159148,Kazakhstan,46,55
14589119,Peru,46,1
16898427,Czech Republic,46,8
18839785,Kuwait,46,85
18909186,Israel,46,6
19617105,Kazakhstan,46,56
20626359,Kazakhstan,46,57
20823928,Finland,46,51
50393960,Denmark,46,48
56505125,Kazakhstan,46,58
60168433,Poland,46,51
64672345,Poland,46,52
124476322,Kazakhstan,46,59
338329915,Poland,46,53
343627165,Zimbabwe,46,61
624837541,Poland,46,54
742143,Denmark,45,49
2097571,Kazakhstan,45,60
20626359,Austria,45,20
21759987,Finland,45,52
37664893,Poland,45,55
47295451,Poland,45,56
101743223,Sweden,45,59
106317808,Azerbaijan,45,94
124476322,Israel,45,7
180505807,Sweden,45,60
742143,Poland,44,57
759251,Iran,44,7
783214,Israel,44,8
8168562,Peru,44,2
15378041,Zimbabwe,44,62
17471979,Sweden,44,61
17806202,Sweden,44,62
19617105,Zimbabwe,44,63
21887420,Scotland,44,97
22536055,Czech Republic,44,9
26223583,Denmark,44,50
27067896,Kuwait,44,86
36184220,Scotland,44,98
38679388,Kazakhstan,44,61
51241574,Kazakhstan,44,62
56377143,Iran,44,8
119002935,Finland,44,53
124476322,Armenia,44,5
155927976,Scotland,44,99
173992307,Finland,44,54
218730857,Czech Republic,44,10
297169759,Zimbabwe,44,64
821045162,Iran,44,9
821045162,Belarus,44,3
612473,Kuwait,43,87
813286,Austria,43,21
5402612,Austria,43,22
16365636,Kuwait,43,88
16425197,Azerbaijan,43,95
20536157,Zimbabwe,43,65
20796069,Denmark,43,51
20823928,Zimbabwe,43,66
22919665,Kazakhstan,43,63
48392537,Denmark,43,52
51241574,Sweden,43,63
64672345,Sweden,43,64
85603854,Kuwait,43,89
87818409,Sweden,43,65
87818409,Azerbaijan,43,96
106062176,Austria,43,23
134196350,Finland,43,55
140070953,Kuwait,43,90
180505807,Zimbabwe,43,67
202086424,Poland,43,58
348379865,Kuwait,43,91
487812237,Poland,43,59
627673190,Kazakhstan,43,64
1536791610,Sweden,43,66
612473,Kazakhstan,42,65
1652541,Poland,42,60
2097191,Sweden,42,67
3108351,Denmark,42,53
6017542,Azerbaijan,42,97
10228272,Iran,42,10
10228272,Armenia,42,6
12101862,Zimbabwe,42,68
14293310,Kazakhstan,42,66
14589119,Bolivia,42,1
15425377,Austria,42,24
15846407,Sweden,42,68
16898427,Armenia,42,7
17219108,Sweden,42,69
18332190,Afghanistan,42,4
18332190,Peru,42,3
19110632,Sweden,42,70
22090282,Zimbabwe,42,69
23413363,Czech Republic,42,11
26223583,Finland,42,56
33933259,Zimbabwe,42,70
34573313,Sweden,42,71
80847655,Sweden,42,72
101311381,Kuwait,42,92
106317808,Kuwait,42,93
180505807,Kazakhstan,42,67
1536791610,Denmark,42,54
807095,Afghanistan,41,5
2467791,Kazakhstan,41,68
6017542,Zimbabwe,41,71
10228272,Israel,41,9
12397052,Scotland,41,100
15378041,Solomon Islands,41,2
17471979,Poland,41,61
18332190,Belarus,41,4
18332190,Bolivia,41,2
19617105,Austria,41,25
21401523,Czech Republic,41,12
21739712,Denmark,41,55
24727891,Azerbaijan,41,98
28785486,Azerbaijan,41,99
33875003,Sweden,41,73
33875003,Denmark,41,56
33933259,Kuwait,41,94
33933259,Kazakhstan,41,69
36184220,Zimbabwe,41,72
38676903,Finland,41,57
45621423,Afghanistan,41,6
47813521,Iran,41,11
54502344,Azerbaijan,41,100
54904679,Austria,41,26
79293791,Kuwait,41,95
87818409,Zimbabwe,41,73
91478624,Kuwait,41,96
146500034,Sweden,41,74
218730857,Fiji,41,2
260907612,Kazakhstan,41,70
742143,Afghanistan,40,7
783214,Austria,40,27
783214,Armenia,40,8
2425151,Kuwait,40,97
5402612,Iran,40,12
5402612,Afghanistan,40,8
5920532,Czech Republic,40,13
5988062,Finland,40,58
8161232,Kuwait,40,98
14589119,Bulgaria,40,1
15066760,Zimbabwe,40,74
15492359,Sweden,40,75
15846407,Kuwait,40,99
17230018,Sweden,40,76
22090282,Finland,40,59
22536055,Iran,40,13
24727891,Finland,40,60
26565946,Kuwait,40,100
27860681,Zimbabwe,40,75
39559926,Sweden,40,77
40113236,Sweden,40,78
44886859,Sweden,40,79
51241574,Zimbabwe,40,76
56377143,Armenia,40,9
106062176,Kazakhstan,40,71
106062176,Czech Republic,40,14
146619371,Sweden,40,80
150429478,Kazakhstan,40,72
155659213,Zimbabwe,40,77
173992307,Denmark,40,57
177547780,Kazakhstan,40,73
218730857,Israel,40,10
218730857,Peru,40,4
260907612,Czech Republic,40,15
316577087,Kazakhstan,40,74
409089061,Kazakhstan,40,75
627673190,Zimbabwe,40,78
2884106770,Sweden,40,81
428333,Afghanistan,39,9
742143,Iran,39,14
759251,Finland,39,61
759251,Afghanistan,39,10
783214,Afghanistan,39,11
807095,Iran,39,15
813286,Armenia,39,10
5920532,Israel,39,11
6017542,Kazakhstan,39,76
11348282,Zimbabwe,39,79
14511951,Sweden,39,82
18759751,Sweden,39,83
18909186,Armenia,39,11
22536055,Israel,39,12
22536055,Peru,39,5
27067896,Zimbabwe,39,80
30313925,Denmark,39,58
36184220,Sweden,39,84
37706685,Sweden,39,85
50393960,Poland,39,62
91478624,Sweden,39,86
173992307,Sweden,39,87
343627165,Kazakhstan,39,77
1404590618,Iran,39,16
428333,Austria,38,28
807095,Solomon Islands,38,3
2467791,Sweden,38,88
7212562,Kazakhstan,38,78
9075022,Peru,38,6
14159148,Afghanistan,38,12
14872237,Kazakhstan,38,79
15066760,Austria,38,29
15378041,Kazakhstan,38,80
15846407,Zimbabwe,38,81
15846407,Iran,38,17
16211434,Zimbabwe,38,82
16425197,Kazakhstan,38,81
16777876,Denmark,38,59
17365848,Sweden,38,89
18148907,Poland,38,63
18909186,Hungary,38,3
19110632,Denmark,38,60
19110632,Zimbabwe,38,83
20280065,Sweden,38,90
20796069,Sweden,38,91
23413363,Kazakhstan,38,82
25379996,Czech Republic,38,16
27860681,Kazakhstan,38,83
28785486,Kazakhstan,38,84
31813469,Sweden,38,92
33875003,Poland,38,64
39559926,Poland,38,65
56377143,Peru,38,7
64672345,Denmark,38,61
96951800,Kazakhstan,38,85
116411298,Czech Republic,38,17
124476322,Hungary,38,4
173992307,Poland,38,66
218730857,Iran,38,18
821045162,Hungary,38,5
1339835893,Sweden,38,93
1536791610,Zimbabwe,38,84
428333,Iran,37,19
612473,Zimbabwe,37,85
742143,Finland,37,62
759251,Austria,37,30
1652541,Finland,37,63
1652541,Afghanistan,37,13
1774391,Denmark,37,62
2467791,Denmark,37,63
3108351,Finland,37,64
5988062,Poland,37,67
10228272,Austria,37,31
14159148,Sweden,37,94
18909186,Iran,37,20
20536157,Poland,37,68
20595021,Denmark,37,64
20626359,Iran,37,21
20626359,Czech Republic,37,18
25103967,Finland,37,65
30313925,Zimbabwe,37,86
36184220,Denmark,37,65
36184220,Finland,37,66
39559926,Denmark,37,66
50393960,Iran,37,22
56377143,Hungary,37,6
77696645,Kazakhstan,37,86
260907612,Israel,37,13
487118986,Kazakhstan,37,87
2425151,Kazakhstan,36,88
3108351,Afghanistan,36,14
5920532,Iran,36,23
5920532,Peru,36,8
10451602,Denmark,36,67
12397052,Zimbabwe,36,87
14159148,Denmark,36,68
14293310,Denmark,36,69
14363353,Sweden,36,95
16432083,Denmark,36,70
16542390,Kazakhstan,36,89
21447363,Zimbabwe,36,88
21759987,Poland,36,69
22536055,Bolivia,36,3
25073877,Zimbabwe,36,89
36065771,Sweden,36,96
38676903,Czech Republic,36,19
44584428,Denmark,36,71
45621423,Peru,36,9
45621423,Hungary,36,7
45621423,Bulgaria,36,2
50393960,Finland,36,67
50393960,Afghanistan,36,15
115485051,Finland,36,68
127765218,Kazakhstan,36,90
168606635,Kazakhstan,36,91
180505807,Finland,36,69
218730857,Armenia,36,12
821045162,Bolivia,36,4
428333,Israel,35,14
612473,Sweden,35,97
759251,Peru,35,10
807095,Israel,35,15
813286,Belarus,35,5
1344951,Sweden,35,98
1652541,Iran,35,24
2768501,Solomon Islands,35,4
12397052,Finland,35,70
14700316,Kazakhstan,35,92
16211434,Sweden,35,99
16898427,Iran,35,25
18909186,Bulgaria,35,3
20536157,Finland,35,71
21887420,Sweden,35,100
25103967,Zimbabwe,35,90
26462022,Austria,35,32
40113236,Denmark,35,72
45621423,Bolivia,35,5
51241574,Denmark,35,73
51241574,Iran,35,26
66334209,Kazakhstan,35,93
66746614,Peru,35,11
87818409,Denmark,35,74
87818409,Kazakhstan,35,94
106062176,Armenia,35,13
106317808,Poland,35,70
146500034,Denmark,35,75
213278292,Kazakhstan,35,95
260907612,Armenia,35,14
821045162,Solomon Islands,35,5
821045162,Peru,35,12
1339835893,Denmark,35,76
428333,Armenia,34,15
742143,Fiji,34,3
813286,Israel,34,16
813286,Solomon Islands,34,6
2097571,Denmark,34,77
15425377,Kazakhstan,34,96
16365636,Kazakhstan,34,97
18332190,Bulgaria,34,4
18909186,Peru,34,13
19617105,Tonga,34,1
21645304,Afghanistan,34,16
21764143,Czech Republic,34,20
21864710,Denmark,34,78
22090282,Austria,34,33
22536055,Armenia,34,16
31311757,Kazakhstan,34,98
33884545,Peru,34,14
36184220,Kazakhstan,34,99
44097371,Czech Republic,34,21
50393960,Austria,34,34
91478624,Denmark,34,79
92424604,Kazakhstan,34,100
759251,Israel,33,17
783214,Solomon Islands,33,7
783214,Myanmar,33,1
807095,Peru,33,15
1652541,Austria,33,35
5402612,Fiji,33,4
5988062,Austria,33,36
14114267,Denmark,33,80
14363353,Denmark,33,81
14363353,Zimbabwe,33,91
14589119,Croatia,33,1
15425377,Czech Republic,33,22
16211434,Denmark,33,82
17219108,Denmark,33,83
17471979,Finland,33,72
18332190,Croatia,33,2
20626359,Hungary,33,8
22536055,Hungary,33,9
23085695,Austria,33,37
24251248,Denmark,33,84
34713362,Zimbabwe,33,92
36184220,Poland,33,71
50393960,Armenia,33,17
124476322,Belarus,33,6
168259012,Afghanistan,33,17
180505807,Denmark,33,85
260907612,Iran,33,27
260907612,Bolivia,33,6
381502681,Denmark,33,86
441701613,Denmark,33,87
742143,Myanmar,32,2
2467791,Poland,32,72
3108351,Poland,32,73
3108351,Iran,32,28
4970411,Zimbabwe,32,93
5920532,Bolivia,32,7
5988062,Iran,32,29
8161232,Austria,32,38
8161232,Solomon Islands,32,8
10228272,Peru,32,16
10228272,Bolivia,32,8
10933662,Denmark,32,88
15066760,Poland,32,74
16365636,Poland,32,75
16365636,Austria,32,39
17219108,Zimbabwe,32,94
19602540,Peru,32,17
22090282,Czech Republic,32,23
25379996,Denmark,32,89
30313925,Afghanistan,32,18
32388036,Poland,32,76
44335525,Armenia,32,18
46376581,Afghanistan,32,19
50393960,Myanmar,32,3
56377143,Bolivia,32,9
87818409,Iran,32,30
96951800,Zimbabwe,32,95
101743223,Denmark,32,90
124476322,Bolivia,32,10
140070953,Zimbabwe,32,96
173992307,Zimbabwe,32,97
218730857,Hungary,32,10
262768452,Peru,32,18
382267114,Poland,32,77
821045162,Bulgaria,32,5
742143,Armenia,31,19
759251,Armenia,31,20
759251,Myanmar,31,4
783214,Fiji,31,5
790728,Iran,31,31
1344951,Denmark,31,91
2467791,Zimbabwe,31,98
5402612,Armenia,31,21
10228272,Afghanistan,31,20
11348282,Iran,31,32
12397052,Denmark,31,92
14293310,Poland,31,78
14293310,Armenia,31,22
14363353,Finland,31,73
15378041,Fiji,31,6
15846407,Denmark,31,93
16675569,Solomon Islands,31,9
17471979,Austria,31,40
17471979,Fiji,31,7
17919972,Afghanistan,31,21
18909186,Belarus,31,7
18949452,Zimbabwe,31,99
19110632,Finland,31,74
19617105,Iran,31,33
19617105,Czech Republic,31,24
20626359,Israel,31,18
20626359,Armenia,31,23
20626359,Bolivia,31,11
21401523,Armenia,31,24
23543947,Fiji,31,8
25103967,Austria,31,41
30313925,Poland,31,79
30899115,Poland,31,80
33884545,Bolivia,31,12
45621423,Solomon Islands,31,10
79293791,Zimbabwe,31,100
106062176,Israel,31,19
110822488,Peru,31,19
248692867,Peru,31,20
260907612,Peru,31,21
413756746,Afghanistan,31,22
428333,Myanmar,30,5
742143,Austria,30,42
783214,Peru,30,22
807095,Armenia,30,25
807095,Fiji,30,9
807095,Myanmar,30,6
813286,Peru,30,23
2467791,Afghanistan,30,23
5402612,Israel,30,20
8161232,Poland,30,81
9624742,Afghanistan,30,24
10228272,Solomon Islands,30,11
14159148,Poland,30,82
14159148,Iran,30,34
14293310,Afghanistan,30,25
14589119,Solomon Islands,30,12
15425377,Israel,30,21
16898427,Israel,30,22
17365848,Finland,30,75
17919972,Iran,30,35
19106719,Armenia,30,26
21401523,Israel,30,23
21447363,Afghanistan,30,26
21887420,Denmark,30,94
27067896,Austria,30,43
32388036,Denmark,30,95
36412963,Israel,30,24
36633613,Austria,30,44
44886859,Denmark,30,96
44886859,Finland,30,76
46485425,Peru,30,24
50393960,Israel,30,25
50393960,Solomon Islands,30,13
51241574,Afghanistan,30,27
59825777,Afghanistan,30,28
60629880,Czech Republic,30,25
124476322,Peru,30,25
229619787,Israel,30,26
821045162,Fiji,30,10
1339835893,Iran,30,36
1371618385,Iran,30,37
742143,Solomon Islands,29,14
813286,Myanmar,29,7
2097571,Poland,29,83
2467791,Iran,29,38
3108351,Austria,29,45
4898091,Denmark,29,97
5715752,Austria,29,46
5920532,Armenia,29,27
6449282,Israel,29,27
7212562,Israel,29,28
10228272,Fiji,29,11
11348282,Austria,29,47
11348282,Afghanistan,29,29
14293310,Iran,29,39
15378041,Peru,29,26
15425377,Iran,29,40
15846407,Finland,29,77
16365636,Czech Republic,29,26
16629918,Peru,29,27
16898427,Fiji,29,12
16898427,Peru,29,28
16898427,Belarus,29,8
17365848,Denmark,29,98
18493366,Poland,29,84
19106719,Iran,29,41
19617105,Solomon Islands,29,15
20536157,Austria,29,48
20626359,Peru,29,29
21401523,Iran,29,42
21447363,Iran,29,43
21764143,Hungary,29,11
22919665,Iran,29,44
25073877,Denmark,29,99
34349778,Austria,29,49
34713362,Denmark,29,100
35423350,Peru,29,30
36184220,Austria,29,50
38676903,Austria,29,51
40113236,Poland,29,85
45621423,Croatia,29,3
56377143,Afghanistan,29,30
124476322,Afghanistan,29,31
142557721,Myanmar,29,8
361812003,Fiji,29,13
1321114394,Peru,29,31
428333,Fiji,28,14
428333,Bolivia,28,13
742143,Israel,28,29
759251,Fiji,28,15
807095,Bolivia,28,14
1652541,Israel,28,30
1774391,Finland,28,78
2097571,Afghanistan,28,32
2803191,Poland,28,86
5402612,Myanmar,28,9
5988062,Afghanistan,28,33
6135642,Iran,28,45
7212562,Iran,28,46
9609632,Solomon Islands,28,16
10933662,Finland,28,79
12101862,Israel,28,31
14159148,Austria,28,52
14589119,Fiji,28,16
14700316,Afghanistan,28,34
15425377,Hungary,28,12
16898427,Bolivia,28,15
17055388,Czech Republic,28,27
17219108,Finland,28,80
18332190,Fiji,28,17
18909186,Croatia,28,4
19938543,Peru,28,32
20536157,Israel,28,32
